company_name,date,rating,channel,title,description
1301 Ringgold,2025-02-23,5,Airbnb,,"We booked this house for a ""mom weekend"" getaway.  It was the perfect place! There were three of us and it felt absolutely indulgent to each have our own delightful bedroom and full bath.  Everything was well stocked and clean and ready for us to settle in for hot tub time, games, coloring and laughter.  The kitchen is great for cooking and the dining areas are set for eating around the table or hanging on the barstools.  It was a cold weekend, so we didn't walk around, but the area is completely walkable and we even discussed re-booking in warmer weather so we can do so.  Thank you for the getaway weekend to recharge that we all needed!"
Primrose Ave,2024-07-26,5,Airbnb,,We had a comfortable stay.
Mitchell St,2024-09-22,5,Airbnb,,Great house. We would book again
Morris ,2024-02-18,5,Airbnb,,Great place and convenient to downtown! Would stay here again in the future.
5827 North College,2019-08-16,5,Airbnb,,amazing!
Grandview,2024-10-11,5,Vrbo,Family Wedding,"My family stayed at this property for a family wedding. My mom has mobility issues and uses a wheelchair occasionally. The doorways and bathrooms were accommodating. The home is beautifully decorated and so clean. Beds were comfortable. Kitchen well stocked. Honestly, there was not one thing I could think of that could have made it even better! "
1620 Walden Court,2023-10-13,5,Airbnb,,Great Host.
N. New Jersey ,2023-03-04,5,Airbnb,,"My friends I had a wonderful stay at Gabe's place! It is very spacious, and we all felt home. The kitchen is great, and the living areas downstairs were all open and inviting. We were within walking distance to many of the places we wanted to see, and a quick Uber ride if we didn't feel like walking or driving. There was a lot of construction going on on 70, which is right next to the house, but that'snothing that can be controlled by Gabe. We have already talked aboutcoming back this summer for a weekend getaway!"
Sanders,2024-08-19,5,Airbnb,,"We had a fantastic girls weekend in Indianapolis.  The location was just a short Uber ride to downtown shops, restaurants and Gainbridge Fieldhouse (Go Fever!).  The house was very tastefully decorated and the beds were very comfortable. It was very easy to get into the house and checkout instructions were clear and easy. We didn’t spend a lot of time in the house other than sleeping and showering. We only used the kitchen to make coffee and tea in the mornings. The extra verification procedure after booking was unusual and a first for me after numerous stays with Airbnb. Overall, we were very comfortable here and would love to return to Indy and stay here again."
5827 North College,2022-05-30,5,Airbnb,,"If you have a thing for some artistic flair, your going to love this beautiful & artistic home.  A lovely brick on a tree-lined street, gives you a hint of seclusion while keeping you within walking distance of the action."
10th St,2023-08-27,5,Airbnb,,"Our stay was wonderful. We were very close to all the action in Indy yet in a neighborhood setting. Beautiful carriage house, very comfortable. Thanks!"
5827 North College,2018-09-22,5,Airbnb,,Amazing hospitality and communication. Would definitely recommend!!! Everything was great for my one night in Indy! :)
Fess Ave,2025-04-26,5,Airbnb,,Great stay. Very responsive hosts. Clear instructions. Clean house.
2834 N. Washington ,2024-04-14,5,Airbnb,,It was great always very comfortable
Evanston ,2024-12-08,5,Vrbo,Cute Bungalow,Cutest Bungalow and great place to stay. Very clean and had all the amenities needed to be comfortable. Will stay again when visiting Indianapolis. 
Grandview,2024-05-10,5,Airbnb,,"wonderful house, just as advertised. actually easily walkable to the nearest shopping center which is a nice plus to have given the nice big house and decent yard. Brentwood communicated well, and responded quickly, we had an issue where the door wasn't closing quite right and they got it fixed the next day. very spacious house, nice backyard space , great choice at solid value."
1230 Union Street,2024-05-19,5,Vrbo,Beautifully renovated property,"The home was very nicely renovated with high end finishes. It was stocked with all the necessary necessities plus a few extras like shampoo, conditioner and body wash. We played the games they had in the basement. Parking on the street was frustrating but there were no driveways attached to any property on the street so we had no choice. The only complaint would be the neighbor with dogs in cages that barked non stop in the backyard. They also had guineas and chickens that cackled all day & night. Again, out of control of the property owner but still annoying.
We would definitely stay here again if we were coming to Indiana!!"
N. New Jersey ,2023-11-19,5,Vrbo,Great house when visiting Indy,"This house is located in a great place. Walking distance to the Garage, and some other great restaurants! Not a far Uber ride to the convention center! Management team was extremely helpful and responded immediately."
Primrose Ave,2024-08-26,5,Vrbo,Perfect,"The home was very nice, and communication and access was very easy for a quick trip. Highly recommended. "
College ,2025-03-06,5,Airbnb,,Love everything about this place. It was worth every penny and it was a lot of pennies.
1901 Carrollton ,2024-09-28,5,Airbnb,,Ok
1901 Carrollton ,2024-11-03,5,Vrbo,Good Find,"A great place to stay. Convenient location allowed for easy transportation to Lucas Oil Stadium and Mass Ave for great dining options. Host was very communicative and the property was on a nice, quiet street allowing for a nice weekend with friends. "
Sanders,2024-05-24,5,Airbnb,,"Everything was as stated in the description, Beds were comfortable.<br/>Only thing was there wasn't a garbage can in the kitchen. <br/>Would defiantly book again if needed to go back to Indianapolis."
Morris ,2023-11-12,5,Airbnb,,"Really nice place and a great location for quick and easy access to downtown.  Easy to find, easy check in and check out. Host is very responsive. We enjoyed our stay immensely."
Senour,2024-12-05,5,Airbnb,,perfect for me and my crew will book again
30 Village Court,2023-06-03,5,Airbnb,,Absolutely one of my more enjoyable stays. Thank you. Highly Recommend
Sanders,2025-03-02,4,Airbnb,,We (4 guest) had a really nice stay at this property! The location was no more than 5-10 mins from the downtown and easy to navigate being from out of town. The rooms/living spaces in the house were all incredibly spacious and kept very clean! Be mindful of the noise detector that sends you an automated message which we thought to be very sensitive even outside of quite hours. Keep in contact with the owners and you'll have an enjoyable stay as they are responsive and communicative. Thank you again && be well.
1230 Union Street,2024-07-09,5,Vrbo,Weekend in Indianapolis,"We sure liked this house. So nicely decorated and excellently renovated. Kitchen is very well stocked, even snacks, water, coffee and tea! Also linens and towels were high quality and still smelling fresh. If you would like to do laundry, detergent is readily available too.
Whenever we had a question, answer came within minutes and always very helpful.
The one down side is the neighbours dogs. 3rd night we did shout at the dogs, neighbour took them into the house and we could sleep well.
If in Indy again, we gladly stay again."
Puntledge,2023-10-15,5,Airbnb,,What an AMAZING house! Had everything you could need from shampoo and conditioner to coffee to a pack and play for babies. House was very clean and tidy. Furniture was comfortable and clean. I highly recommend this house!
Sanders,2023-07-22,5,Airbnb,,I was surprised that the pictures were exactly like it was in person. The neighborhood was quite and made for a very relaxing trip. The garage was perfect and made for easy safe parking. The king bed was sooooooo comfortable. I informed them of the issue with the microwave and someone was sent asap to assist. It turned out to be me as the operator and not the microwave. LOL<br/>I highly recommend this place to anyone who is in the area. <br/>S.L.
